(70, 85, 102)
(70, 85, 103)
(70, 85, 104)
(70, 85, 105)
(70, 85, 106)
(70, 85, 108)
(70, 85, 109)
(70, 85, 110)
(70, 85, 111)
(70, 85, 112)
(70, 85, 113)
(70, 85, 114)
(70, 85, 115)
(70, 85, 116)
(70, 85, 117)
(70, 85, 118)
(70, 85, 119)
(70, 85, 120)
(70, 85, 121)
(70, 85, 122)
(70, 85, 123)
(70, 85, 124)
(70, 85, 125)
(70, 85, 126)
(70, 85, 127)
(70, 85, 128)
(70, 85, 129)
(70, 85, 130)
(70, 85, 131)
(70, 85, 132)
(70, 85, 133)
(70, 85, 134)
(70, 85, 135)
(70, 85, 136)
(70, 85, 137)
(70, 85, 138)
(70, 85, 139)
(70, 85, 140)
(70, 85, 141)
(70, 85, 142)
(70, 85, 143)
(70, 85, 144)
(70, 85, 145)
(70, 85, 146)
(70, 85, 147)
(70, 85, 148)
(70, 85, 149)
(70, 85, 150)
(70, 85, 151)
(70, 85, 152)
(70, 85, 153)
(70, 85, 154)
(70, 85, 155)
(70, 85, 156)
(70, 85, 157)
(70, 85, 158)
(70, 85, 159)
(70, 86, 131)
(70, 87, 131)
(70, 88, 131)
(70, 89, 131)
(70, 90, 130)
(70, 90, 131)
(70, 91, 131)
(70, 92, 106)
(70, 92, 108)
(70, 92, 131)
(70, 92, 141)
(70, 93, 131)
(70, 94, 131)
(70, 95, 131)
(70, 96, 131)
(70, 97, 131)
(70, 98, 131)
(70, 99, 131)
(70, 100, 130)
(70, 100, 131)
(70, 100, 142)
(70, 101, 131)
(70, 102, 131)
(70, 103, 131)
(70, 104, 131)
(70, 105, 131)
(70, 106, 130)
(70, 106, 131)
(70, 107, 131)
(70, 108, 120)
(70, 108, 129)
(70, 108, 130)
(70, 108, 131)
(70, 108, 140)
(70, 109, 131)
(70, 110, 131)
(70, 111, 131)
(70, 112, 131)
(70, 113, 131)
(70, 114, 131)
(70, 115, 130)
(70, 115, 131)
(70, 116, 131)
(70, 117, 130)
(70, 117, 131)
(70, 118, 131)
(70, 119, 131)
(70, 119, 137)
(70, 120, 131)
(70, 121, 131)
(70, 122, 131)
(70, 123, 131)
(70, 123, 152)
(70, 124, 131)
(70, 125, 131)
(70, 126, 131)
(70, 127, 131)
(70, 128, 131)
(70, 129, 131)
(70, 129, 141)
(70, 130, 131)
(70, 130, 141)
(70, 130, 147)
(70, 130, 153)
(70, 130, 156)
(70, 130, 158)
(70, 131, 132)
(70, 131, 133)
(70, 131, 134)
(70, 131, 135)
(70, 131, 136)
(70, 131, 137)
(70, 131, 138)
(70, 131, 139)
(70, 131, 140)
(70, 131, 141)
(70, 131, 142)
(70, 131, 143)
(70, 131, 144)
(70, 131, 145)
(70, 131, 146)
(70, 131, 147)
(70, 131, 148)
(70, 131, 149)
(70, 131, 150)
(70, 131, 151)
(70, 131, 152)
(70, 131, 153)
(70, 131, 154)
(70, 131, 155)
(70, 131, 156)
(70, 131, 157)
(70, 131, 158)
(70, 131, 159)
(70, 132, 141)
(70, 132, 147)
(70, 140, 141)
(70, 140, 147)
(70, 142, 147)
(70, 143, 147)
(71, 75, 147)
(72, 76, 138)
(72, 123, 156)
(73, 75, 85)
(73, 75, 87)
(73, 75, 97)
(73, 75, 100)
(73, 75, 120)
(73, 75, 125)
(73, 75, 127)
(73, 75, 141)
(73, 75, 147)
(73, 75, 150)
(73, 75, 153)
(73, 75, 158)
(73, 76, 144)
(73, 112, 123)
(73, 123, 145)
(74, 106, 118)
(74, 118, 139)
(74, 118, 156)
(74, 138, 152)
(75, 79, 91)
(75, 79, 127)
(75, 79, 147)
(75, 79, 158)
(75, 87, 147)
(75, 87, 158)
(75, 90, 97)
(75, 90, 150)
(75, 94, 127)
(75, 97, 108)
(75, 97, 141)
(75, 97, 147)
(75, 97, 156)
(75, 100, 120)
(75, 100, 127)
(75, 100, 147)
(75, 100, 150)
(75, 102, 141)
(75, 103, 147)
(75, 106, 127)
(75, 106, 147)
(75, 106, 150)
(75, 106, 158)
(75, 107, 147)
(75, 108, 120)
(75, 108, 127)
(75, 108, 143)
(75, 108, 147)
(75, 108, 150)
(75, 112, 120)
(75, 114, 127)
(75, 114, 147)
(75, 120, 147)
(75, 120, 156)
(75, 120, 158)
(75, 121, 147)
(75, 122, 147)
(75, 123, 147)
(75, 125, 147)
(75, 125, 158)
(75, 126, 147)
(75, 126, 150)
(75, 127, 141)
(75, 127, 147)
(75, 127, 150)
(75, 127, 156)
(75, 127, 158)
(75, 129, 147)
(75, 129, 150)
(75, 129, 156)
(75, 132, 147)
(75, 132, 150)
(75, 135, 147)
(75, 140, 147)
(75, 141, 147)
(75, 141, 153)
(75, 143, 153)
(75, 147, 150)
(75, 147, 153)
(75, 147, 156)
(75, 147, 158)
(75, 150, 156)
(76, 78, 80)
(76, 95, 138)
(76, 95, 142)
(76, 97, 138)
(76, 125, 138)
(76, 138, 148)
(76, 138, 152)
(76, 141, 144)
(76, 144, 156)
(79, 91, 133)
(79, 123, 147)
(80, 92, 114)
(82, 92, 114)
(89, 108, 123)
(90, 112, 123)
(90, 114, 123)
(90, 122, 123)
(90, 123, 145)
(91, 115, 128)
(91, 115, 130)
(91, 115, 148)
(91, 136, 148)
(92, 93, 114)
(92, 101, 114)
(92, 104, 114)
(92, 114, 116)
(92, 114, 119)
(92, 114, 124)
(92, 114, 139)
(92, 114, 144)
(92, 114, 146)
(92, 114, 149)
(92, 114, 155)
(92, 123, 156)
(94, 103, 127)
(94, 103, 152)
(94, 103, 156)
(94, 151, 152)
(95, 141, 152)
(95, 152, 156)
(100, 123, 145)
(101, 152, 155)
(103, 115, 140)
(103, 122, 152)
(103, 126, 152)
(105, 152, 155)
(106, 112, 123)
(106, 123, 145)
(106, 152, 153)
(106, 152, 155)
(108, 112, 123)
(108, 122, 123)
(108, 123, 145)
(111, 152, 155)
(112, 117, 123)
(112, 121, 123)
(112, 123, 141)
(112, 123, 145)
(112, 123, 156)
(114, 123, 156)
(115, 152, 155)
(117, 123, 145)
(120, 123, 153)
(122, 123, 156)
(123, 135, 140)
(123, 141, 145)
(123, 145, 147)
(123, 145, 156)
(123, 152, 153)
(130, 135, 138)
(134, 139, 144)
(135, 138, 142)
(142, 152, 155)
(152, 154, 155)
